name,taxonomy_id,taxonomy_lvl,KH_blank_1_dedup_minimizer_filtered.bracken_num,KH_blank_1_dedup_minimizer_filtered.bracken_frac,KH_blank_2_dedup_minimizer_filtered.bracken_num,KH_blank_2_dedup_minimizer_filtered.bracken_frac,LB_blank_1_dedup_minimizer_filtered.bracken_num,LB_blank_1_dedup_minimizer_filtered.bracken_frac,LB_blank_2_dedup_minimizer_filtered.bracken_num,LB_blank_2_dedup_minimizer_filtered.bracken_frac,MS10790_dedup_minimizer_filtered.bracken_num,MS10790_dedup_minimizer_filtered.bracken_frac,MS10902_dedup_minimizer_filtered.bracken_num,MS10902_dedup_minimizer_filtered.bracken_frac,MS10903_dedup_minimizer_filtered.bracken_num,MS10903_dedup_minimizer_filtered.bracken_frac,MS10904_dedup_minimizer_filtered.bracken_num,MS10904_dedup_minimizer_filtered.bracken_frac,MS11102_dedup_minimizer_filtered.bracken_num,MS11102_dedup_minimizer_filtered.bracken_frac,MS11103_dedup_minimizer_filtered.bracken_num,MS11103_dedup_minimizer_filtered.bracken_frac,MS11107_dedup_minimizer_filtered.bracken_num,MS11107_dedup_minimizer_filtered.bracken_frac,MS11108_dedup_minimizer_filtered.bracken_num,MS11108_dedup_minimizer_filtered.bracken_frac,WH_blank_1_dedup_minimizer_filtered.bracken_num,WH_blank_1_dedup_minimizer_filtered.bracken_frac,WH_blank_2_dedup_minimizer_filtered.bracken_num,WH_blank_2_dedup_minimizer_filtered.bracken_frac
Kribbella sp. NBC_00382,2975967,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,263,0.00019,123,0.00016,354,0.00054,385,0.00036,0,0.00000,0,0.00000
Kribbella flavida,182640,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,263,0.00019,131,0.00017,464,0.00071,647,0.00060,0,0.00000,0,0.00000
Jiangella alkaliphila,419479,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,261,0.00019,168,0.00021,192,0.00029,283,0.00026,0,0.00000,0,0.00000
Lysobacter sp. 5GHs7-4,2904253,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,261,0.00019,178,0.00023,122,0.00019,121,0.00011,0,0.00000,0,0.00000
Streptomyces luteoverticillatus,66425,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,260,0.00019,94,0.00012,142,0.00022,131,0.00012,0,0.00000,0,0.00000
Streptomyces sp. NBC_01353,2903835,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,259,0.00019,82,0.00010,115,0.00018,0,0.00000,0,0.00000,0,0.00000
Micromonospora maris,1003110,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,259,0.00019,152,0.00019,150,0.00023,121,0.00011,0,0.00000,0,0.00000
Streptomyces sp. NBC_00223,2976008,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,258,0.00018,189,0.00024,67,0.00010,140,0.00013,0,0.00000,0,0.00000
Streptomyces flavofungini,68200,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,258,0.00018,0,0.00000,0,0.00000,220,0.00020,0,0.00000,0,0.00000
Kitasatospora sp. NBC_00374,2975964,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,258,0.00018,217,0.00028,199,0.00030,164,0.00015,0,0.00000,0,0.00000
Streptomyces sp. NHF165,2175864,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,139,0.00018,96,0.00015,149,0.00014,0,0.00000,0,0.00000
Streptomyces sp. NBC_01198,2903769,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,0,0.00000,140,0.00021,142,0.00013,0,0.00000,0,0.00000
Streptomyces sp. fd1-xmd,1812480,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,166,0.00021,0,0.00000,175,0.00016,0,0.00000,0,0.00000
Mycobacterium sp. SMC-8,2857060,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,0,0.00000,277,0.00042,187,0.00017,0,0.00000,0,0.00000
Micromonospora sp. HM134,2583243,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,79,0.00010,0,0.00000,184,0.00017,0,0.00000,0,0.00000
Kribbella sp. HUAS MG21,3160966,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,256,0.00018,122,0.00016,333,0.00051,474,0.00044,0,0.00000,0,0.00000
Streptomyces durmitorensis,319947,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,254,0.00018,147,0.00019,114,0.00017,138,0.00013,0,0.00000,0,0.00000
Mycobacterium canetti,78331,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,254,0.00018,163,0.00021,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Gemmatirosa kalamazoonensis,861299,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,254,0.00018,91,0.00012,1064,0.00162,247,0.00023,0,0.00000,0,0.00000
Sphaerisporangium sp. TRM90804,3031113,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,253,0.00018,138,0.00018,34,0.00005,83,0.00008,0,0.00000,0,0.00000
Streptomyces nitrosporeus,28894,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,251,0.00018,196,0.00025,0,0.00000,111,0.00010,0,0.00000,0,0.00000
Streptomyces luomodiensis,3026192,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,251,0.00018,0,0.00000,0,0.00000,198,0.00018,0,0.00000,0,0.00000
Kribbella sp. NBC_00359,2975966,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,251,0.00018,163,0.00021,392,0.00060,555,0.00052,0,0.00000,0,0.00000
Streptomyces sp. SCSIO 30461,3118085,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,250,0.00018,113,0.00014,110,0.00017,150,0.00014,0,0.00000,0,0.00000
Streptomyces sp. NBC_00358,2975725,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,250,0.00018,139,0.00018,0,0.00000,72,0.00007,0,0.00000,0,0.00000
Actinoplanes teichomyceticus,1867,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,250,0.00018,138,0.00018,82,0.00012,129,0.00012,0,0.00000,0,0.00000
Streptomyces griseocarneus,51201,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,249,0.00018,208,0.00027,0,0.00000,234,0.00022,0,0.00000,0,0.00000
Nocardia farcinica,37329,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,249,0.00018,105,0.00013,265,0.00040,118,0.00011,0,0.00000,0,0.00000
Kutzneria chonburiensis,1483604,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,249,0.00018,145,0.00018,255,0.00039,310,0.00029,0,0.00000,0,0.00000
Streptomyces sp. NBC_00448,2903652,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,248,0.00018,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Actinoplanes sp. L3-i22,2836373,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,248,0.00018,143,0.00018,159,0.00024,145,0.00013,0,0.00000,0,0.00000
Azospira restricta,404405,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,248,0.00018,0,0.00000,759,0.00116,47,0.00004,0,0.00000,0,0.00000
Amycolatopsis roodepoortensis,700274,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,247,0.00018,123,0.00016,181,0.00028,107,0.00010,0,0.00000,0,0.00000
Streptomyces sp. NBC_01197,2903768,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,246,0.00018,104,0.00013,0,0.00000,104,0.00010,0,0.00000,0,0.00000
Miltoncostaea oceani,2843216,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,246,0.00018,179,0.00023,372,0.00057,439,0.00041,0,0.00000,0,0.00000
Rhizobium leguminosarum,384,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,246,0.00018,528,0.00067,726,0.00111,728,0.00068,0,0.00000,0,0.00000
Streptomyces sp. NBC_00576,2903665,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,245,0.00018,516,0.00066,466,0.00071,1197,0.00111,0,0.00000,0,0.00000
Nocardioides sp. dk884,2662361,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,245,0.00018,163,0.00021,214,0.00033,226,0.00021,0,0.00000,0,0.00000
Amycolatopsis cynarae,2995223,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,244,0.00017,164,0.00021,289,0.00044,202,0.00019,0,0.00000,0,0.00000
Caldimonas thermodepolymerans,215580,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,244,0.00017,0,0.00000,394,0.00060,82,0.00008,0,0.00000,0,0.00000
Nocardioides panacis,2849501,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,243,0.00017,125,0.00016,229,0.00035,348,0.00032,0,0.00000,0,0.00000
Acidipropionibacterium jensenii,1749,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,243,0.00017,178,0.00023,0,0.00000,183,0.00017,0,0.00000,0,0.00000
Lentzea sp. HUAS12,2951806,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,242,0.00017,83,0.00011,626,0.00095,128,0.00012,0,0.00000,0,0.00000
Ensifer canadensis,555315,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,242,0.00017,311,0.00040,0,0.00000,462,0.00043,0,0.00000,0,0.00000
Amycolatopsis thermalba,944492,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,240,0.00017,119,0.00015,219,0.00033,327,0.00030,0,0.00000,0,0.00000
Bradyrhizobium barranii,2992140,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,240,0.00017,0,0.00000,854,0.00130,900,0.00084,0,0.00000,0,0.00000
Streptomyces sp. NBC_01232,2903786,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,239,0.00017,116,0.00015,0,0.00000,101,0.00009,0,0.00000,0,0.00000
Geodermatophilus sp. DSM 44513,1528104,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,237,0.00017,122,0.00016,216,0.00033,206,0.00019,0,0.00000,0,0.00000
Streptomyces sp. R28,3238628,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,235,0.00017,140,0.00018,157,0.00024,181,0.00017,0,0.00000,0,0.00000
Streptomyces sp. NBC_01296,2903816,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,235,0.00017,127,0.00016,0,0.00000,161,0.00015,0,0.00000,0,0.00000
Streptomyces sp. CGMCC 4.1772,3111774,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,235,0.00017,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Phytohabitans flavus,1076124,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,235,0.00017,123,0.00016,197,0.00030,239,0.00022,0,0.00000,0,0.00000
Streptomyces sp. NA02950,2742137,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,234,0.00017,127,0.00016,741,0.00113,121,0.00011,0,0.00000,0,0.00000
Streptomyces sp. NBC_00841,2975847,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,233,0.00017,144,0.00018,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Pseudofrankia inefficax,298654,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,233,0.00017,997,0.00127,260,0.00040,221,0.00021,0,0.00000,0,0.00000
Streptomyces sp. SM18,1736046,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,232,0.00017,110,0.00014,97,0.00015,1085,0.00101,0,0.00000,0,0.00000
Streptomyces sp. NA04227,2742136,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00017,187,0.00024,116,0.00018,75,0.00007,0,0.00000,0,0.00000
Streptomyces sp. SAT1,1849967,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00017,167,0.00021,0,0.00000,84,0.00008,0,0.00000,0,0.00000
Streptomyces sp. NBC_01255,2903798,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00017,156,0.00020,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. NBC_00704,2975809,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00017,0,0.00000,0,0.00000,77,0.00007,0,0.00000,0,0.00000
Micromonospora sp. DSM 45708,3111767,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,231,0.00017,180,0.00023,86,0.00013,103,0.00010,0,0.00000,0,0.00000
Spiractinospora alimapuensis,2820884,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,228,0.00016,119,0.00015,58,0.00009,111,0.00010,0,0.00000,0,0.00000
Streptomyces sp. NBC_01451,2903872,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,227,0.00016,316,0.00040,230,0.00035,534,0.00050,0,0.00000,0,0.00000
Chitiniphilus purpureus,2981137,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,227,0.00016,0,0.00000,201,0.00031,0,0.00000,0,0.00000,0,0.00000
Micromonospora craniellae,2294034,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,226,0.00016,95,0.00012,56,0.00009,102,0.00009,0,0.00000,0,0.00000
Micromonospora echinofusca,47858,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,225,0.00016,145,0.00018,0,0.00000,74,0.00007,0,0.00000,0,0.00000
Streptomyces sp. YIM 121038,2136401,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,224,0.00016,244,0.00031,130,0.00020,136,0.00013,0,0.00000,0,0.00000
Streptomyces actuosus,1885,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,224,0.00016,141,0.00018,135,0.00021,89,0.00008,0,0.00000,0,0.00000
Kitasatospora sp. HUAS MG31,3156397,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,224,0.00016,219,0.00028,152,0.00023,116,0.00011,0,0.00000,0,0.00000
Streptomyces sp. CL7,3096006,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,223,0.00016,0,0.00000,0,0.00000,132,0.00012,0,0.00000,0,0.00000
Mycolicibacterium phocaicum,319706,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,223,0.00016,0,0.00000,288,0.00044,110,0.00010,0,0.00000,0,0.00000
Micromonospora sp. HUAS LYJ1,3061626,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,223,0.00016,128,0.00016,127,0.00019,82,0.00008,0,0.00000,0,0.00000
Streptomyces sp. FIT100,2837956,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,222,0.00016,103,0.00013,0,0.00000,108,0.00010,0,0.00000,0,0.00000
Streptomyces sp. NBC_01237,2903790,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,221,0.00016,89,0.00011,0,0.00000,117,0.00011,0,0.00000,0,0.00000
Streptomyces sp. NBC_01334,2903827,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,219,0.00016,0,0.00000,129,0.00020,115,0.00011,0,0.00000,0,0.00000
Achromobacter insolitus,217204,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,219,0.00016,0,0.00000,0,0.00000,81,0.00008,0,0.00000,0,0.00000
Amycolatopsis acidiphila,715473,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,218,0.00016,134,0.00017,294,0.00045,264,0.00025,0,0.00000,0,0.00000
Arthrobacter alpinus,656366,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,218,0.00016,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
